pH,ionic_strength_mM,zeta_mV_predicted,V_max_kT
4.0508474576271185,10.46968825057556,-11.378064580844393,-0.1427817722303787
4.101694915254237,10.46968825057556,-11.585566529621051,-0.14278177054382318
4.1525423728813555,10.46968825057556,-11.793068478397709,-0.14278176882678786
4.203389830508475,10.46968825057556,-12.00057042717437,-0.14278176707927273
4.254237288135593,10.46968825057556,-12.208072375951026,-0.1427817653012778
4.305084745762712,10.46968825057556,-12.415574324727686,-0.14278176349280305
4.3559322033898304,10.46968825057556,-12.623076273504342,-0.14278176165384854
4.406779661016949,10.46968825057556,-12.830578222281,-0.14278175978441415
4.4576271186440675,10.46968825057556,-13.03808017105766,-0.070758410125486
4.508474576271187,10.46968825057556,-13.24558211983432,0.16025936209744238
4.559322033898305,10.46968825057556,-13.453084068610977,0.4026615182421623
4.610169491525424,10.46968825057556,-13.660586017387635,0.6563724596486722
4.661016949152542,10.46968825057556,-13.868087966164293,0.9212793444386363
4.711864406779661,10.46968825057556,-14.07558991494095,1.197231915067481
4.762711864406779,10.46968825057556,-14.283091863717608,1.4841970110033493
4.813559322033898,10.46968825057556,-14.490593812494268,1.782135817057096
4.864406779661017,10.46968825057556,-14.698095761270928,2.090948076987768
4.915254237288136,10.46968825057556,-14.905597710047585,2.4105343484881265
4.966101694915254,10.46968825057556,-15.113099658824243,2.7409359417245414
5.016949152542373,10.46968825057556,-15.320601607600901,3.082092619668007
5.067796610169491,10.46968825057556,-15.528103556377559,3.433923469323447
5.118644067796611,10.46968825057556,-15.73560550515422,3.7963850685264067
5.169491525423728,10.46968825057556,-15.943107453930875,4.169542622004052
5.220338983050848,10.46968825057556,-16.150609402707534,4.553325069580279
5.271186440677966,10.46968825057556,-16.358111351484194,4.947575922455187
5.322033898305085,10.46968825057556,-16.56561330026085,5.352528863774034
5.372881355932203,10.46968825057556,-16.77311524903751,5.767967507974252
5.423728813559322,10.46968825057556,-16.98061719781417,6.193863638889537
5.474576271186441,10.46968825057556,-17.188119146590825,6.630251963516491
5.52542372881356,10.46968825057556,-17.559456791168103,7.437611023894864
5.576271186440678,10.46968825057556,-18.09463013154599,8.659938272294957
5.627118644067797,10.46968825057556,-18.629803471923875,9.951527385466221
5.677966101694915,10.46968825057556,-19.164976812301763,11.312379377269178
5.728813559322034,10.46968825057556,-19.70015015267965,12.742576459164708
5.779661016949152,10.46968825057556,-20.235323493057535,14.241653093262927
5.830508474576272,10.46968825057556,-20.770496833435434,15.809587506691976
5.88135593220339,10.46968825057556,-21.30567017381332,17.446258909994324
5.932203389830509,10.46968825057556,-21.840843514191207,19.151713949256262
5.983050847457627,10.46968825057556,-22.376016854569095,20.9256473859995
6.033898305084746,10.46968825057556,-22.91119019494698,22.76834410661634
6.084745762711865,10.46968825057556,-23.446363535324874,24.679434053060135
6.135593220338983,10.46968825057556,-23.98153687570275,26.65945564984076
6.186440677966102,10.46968825057556,-24.516710216080646,28.707719712238994
6.237288135593221,10.46968825057556,-25.051883556458534,30.82440754647881
6.288135593220339,10.46968825057556,-25.587056896836422,33.009535133079474
6.338983050847458,10.46968825057556,-26.122230237214307,35.26292731974219
6.389830508474576,10.46968825057556,-26.657403577592195,37.58418770586284
6.4406779661016955,10.46968825057556,-27.192576917970094,39.97503977818533
6.491525423728813,10.46968825057556,-27.727750258347967,42.43359547358653
6.5423728813559325,10.46968825057556,-28.262923598725866,44.960320369347265
6.593220338983051,10.46968825057556,-28.798096939103754,47.55561005681343
