294	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
kappa_casein_frag.pdb	-2.358501	4.961500	-12.094500
-1.047198	1.440580	2.260026	27	76	43	704.78
2.617994	1.846342	-1.796954	19	69	43	704.73
2.356194	2.041297	-2.664597	17	36	28	704.52
2.879793	1.014500	0.906702	259	262	33	704.44
1.832596	0.733948	3.021411	7	39	73	704.41
-1.047198	1.574060	2.783565	259	289	45	704.26
2.617994	1.948085	-2.363031	277	276	28	704.26
-0.261799	2.153910	-1.714959	291	49	29	704.19
-3.141593	1.699788	2.452890	2	12	50	703.93
2.617994	1.741644	-2.695914	293	290	30	703.78
-2.094395	2.299159	2.264663	26	28	78	703.74
-3.141593	1.736875	3.023612	9	11	42	703.58
-2.617994	1.617114	-1.572037	263	64	48	703.21
-0.261799	0.379747	-1.713059	279	24	95	703.18
2.879793	1.846342	-1.796954	285	0	20	702.62
-1.047198	1.218453	2.777284	253	267	54	702.22
-2.094395	1.569311	-3.003978	218	21	43	702.17
-2.617994	0.831641	0.616218	269	75	55	702.12
-2.879793	1.367556	0.358405	271	285	39	701.67
-2.879793	2.396274	-1.959260	6	262	49	701.55
-2.879793	0.961715	0.014085	291	68	56	701.54
-1.832596	1.569311	-3.003978	225	12	47	701.29
-3.141593	1.367556	0.358405	265	272	41	701.22
-1.570796	1.870545	-2.976234	228	292	31	701.14
-1.308997	2.349581	-2.702517	291	41	39	701.07
-3.141593	1.741644	-2.695914	10	261	21	700.97
1.308997	0.080730	-2.622036	273	41	91	700.89
-3.141593	2.033014	2.977192	258	68	16	700.60
-1.308997	2.174483	2.653697	24	64	68	700.58
2.094395	1.506530	1.988858	249	266	54	700.40
0.523599	1.301460	-0.509251	288	77	16	700.10
-2.879793	1.909857	-0.381669	283	49	13	700.06
-0.523599	2.153910	-1.714959	31	72	36	699.93
-0.785398	1.310100	1.488307	20	56	49	699.81
